tm_18_83251			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_83735			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'W2U', 'W2D', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2W']
tm_18_84001			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2U', 'N2D', 'S2D', 'W2U', 'W2D', 'E2D', 'U2N', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_84161			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2U', 'N2D', 'W2U', 'W2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_84456			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2U', 'S2U', 'W2U', 'E2U', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_84897			['E2N', 'W2N', 'W2S', 'S2W', 'N2W', 'N2E', 'N2D', 'S2D', 'W2D', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W', 'D2N', 'D2S', 'D2E', 'D2W']
tm_18_90118			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2S', 'U2E', 'U2W']
tm_18_90133			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2E', 'U2W', 'D2N']
tm_18_90138			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2E', 'D2N', 'D2E']
tm_18_90145			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'U2W', 'D2N', 'D2W']
tm_18_90151			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'U2N', 'D2N', 'D2E', 'D2W']
tm_18_90187			['E2N', 'W2N', 'S2W', 'S2E', 'N2W', 'N2E', 'N2U', 'N2D', 'S2U', 'S2D', 'W2U', 'W2D', 'E2U', 'E2D', 'D2N', 'D2S', 'D2E', 'D2W']
